"VideoID","PublishedDate","Title","Description","ViewCount","LikeCount","DislikeCount","FavoriteCount","CommentCount","Duration"
"YA756ItcL-s","2015-01-25T10:26:01.000Z","Wishin' Boot - Saturday Night Live","Blake Shelton, Aidy Bryant and Kate McKinnon star in the country music video for ""Wishin' Boot.""

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",1133148,7694,226,0,447,"PT4M1S"
"YcpqiHcsDkE","2015-01-18T18:09:04.000Z","Weekend Update: Part 1 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1ufhqva
Colin Jost: http://j.mp/1xGeguZ
Weekend Update: News: http://j.mp/1ufhqLC
Michael Che: http://j.mp/1ufhsTQ
Kevin Hart: http://j.mp/1ufhr29
Season 40 Episode 11: http://j.mp/1ufigrE

Weekend Update anchors Colin Jost and Michael Che tackle the week's biggest news, including Mitt Romney's possible presidential run and Pope Francis' criticism of Charlie Hebdo. Colin's neighbor Mrs. Santini (Kate McKinnon) stops by. Aired 1/17/15",15498,87,7,0,5,"PT5M54S"
"zbhb8M1m100","2015-01-13T00:16:03.000Z","40 Years in the Making - Saturday Night Live","Saturday Night Live celebrates 40 years of laughs!  

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",77095,462,16,0,39,"PT46S"
"ZWMlr11pJow","2015-01-20T15:00:14.000Z","Cut for Time: Comedy Club - Saturday Night Live","Comedian Bruce Chandling (Kyle Mooney) tries to sell Kevin Hart on a new idea: stand-up on TV.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",790010,4450,279,0,619,"PT4M10S"
"_Qd20gcqQ0M","2014-12-17T02:41:38.000Z","SNL Host Amy Adams is a One Direction Superfan","Amy Adams hosts Saturday Night Live with musical guest One Direction on December 20, 2014.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",711353,6931,147,0,463,"PT3M25S"
"0_uwCkNl_So","2014-12-21T01:17:16.000Z","Saturday Night Line: SNL's Vanessa Bayer Helps Fans Write Holiday Postcards","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",83636,255,43,0,12,"PT4M26S"
"4qtir6HNPuo","2014-12-21T17:31:05.000Z","Weekend Update: Kim Jong Un - Saturday Night Live","Bobby Moynihan stops by Weekend Update ready to play Kim Jong-un until his life is threatened on-air. Aired 12/20/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/16FQWbl
Colin Jost: http://j.mp/1wbyNqr
Weekend Update: Guests: http://j.mp/1wbyOdU
Michael Che: http://j.mp/1wbyOe3
Amy Adams: http://j.mp/1wbyOun
Season 40 Episode 10: http://j.mp/16FSZvT",22078,153,23,0,3,"PT1M37S"
"59tAqTtVpXg","2014-12-21T17:31:05.000Z","Asian American Doll - Saturday Night Live","The Asian American doll has no academic strengths or weaknesses and comes with harmless accessories like an adorable puppy and a chef's hat. Aired 12/20/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/16FQWbl
Cecily Strong: http://j.mp/1wbyQT8
Vanessa Bayer: http://j.mp/1wbyR9u
Taran Killam: http://j.mp/1wbyTOP
Amy Adams: http://j.mp/1wbyOun
Season 40 Episode 10: http://j.mp/1wbyOKR",439472,5675,127,0,235,"PT2M43S"
"AetO5HdMCUE","2014-12-14T19:24:08.000Z","Waterbed Commercial- Saturday Night Live","When Dom (Martin Freeman) wants to advertise his Waterbed Warehouse, he turns to his wife, Janine (Aidy Bryant). Aired 12/13/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1wPvoVf
Season 40 Episode 9: http://j.mp/1wPxF2u
Aidy Bryant: http://j.mp/1wPvBrg
Martin Freeman: http://j.mp/1wPxBQu",56440,403,25,0,23,"PT3M42S"
"ATXbJjuZqbc","2014-12-21T12:51:53.000Z","Christmas Serial  - SNL","Serial's Sarah Koenig (Cecily Strong) investigates the story of Kris Kringle (Kyle Mooney), an elf who allegedly leaves presents in people's homes.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",2015255,13181,259,0,583,"PT5M42S"
"aZGABipbiIw","2014-12-14T01:18:51.000Z","Saturday Night Line: SNL's Jay Pharoah in Surprise Santa","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",40393,174,21,0,15,"PT4M47S"
"bg8NS6s0fkw","2014-12-14T10:28:21.000Z","Hobbit Office - SNL","After saving Middle-earth, Bilbo (Martin Freeman), Gandalf (Bobby Moynihan), Gollum (Taran Killam), Legolas (Kyle Mooney) and Tauriel (Kate McKinnon) take up office jobs.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",8084066,58721,1801,0,1654,"PT5M5S"
"bXxVT2cpMR8","2014-12-14T19:24:08.000Z","Assembly Line - Saturday Night Live","New hire Gordon (Taran Killam) has a hard time grasping how the assembly line works despite his boss's (Martin Freeman) many attempts to explain it. Aired 12/13/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1wPvoVf
Season 40 Episode 9: http://j.mp/1wPvsUW
Martin Freeman: http://j.mp/1wvhyUA
Taran Killam: http://j.mp/1wPvBaL",78325,628,23,0,42,"PT3M56S"
"Cbwr37tHu24","2014-12-14T10:28:20.000Z","Wedding Objections - Saturday Night Live","WNBA athlete Alberta (Leslie Jones) and White Castle owner Ian (Martin Freeman) are getting married no matter what anyone says.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",4676502,28830,850,0,1254,"PT6M25S"
"crcM3gTm3NM","2014-12-07T16:26:19.000Z","Jingle Ballerz Special - Saturday Night Live","MTV presents Hip-Hop Nativity, starring Rihanna (Sasheer Zamata), Eminem (Taran Killam), Riff Raff (James Franco), Rick Ross (Kenan Thompson), Justin Bieber (Kate McKinnon), Beyonce (Nicki Minaj) and Kanye West (Jay Pharoah). Aired 12/06/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1A5RDD3
James Franco: http://j.mp/1Bqr143
Pete Davidson: http://j.mp/1A5RIqw
Season 40 Episode 8: http://j.mp/1A5RG1N
Taran Killam: http://j.mp/1A5RIGQ
Sasheer Zamata: http://j.mp/1A5RIGY
Kenan Thompson: http://j.mp/1A5RIXp",1817183,16113,794,0,604,"PT4M41S"
"CtfPwoOYbuk","2014-12-14T10:49:02.000Z","Cut for Time: Santa Traps (Martin Freeman) - Saturday Night Live","For anyone looking to feast on Santa meat, Michael Braslow (Martin Freeman) has just the product for you: Santa Traps.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",871080,4419,180,0,186,"PT2M11S"
"eGoVY2st988","2014-12-07T01:46:11.000Z","Saturday Night Line: SNL Fans Reveal The Worst Gifts They've Ever Received","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",71418,99,16,0,8,"PT2M48S"
"FQAXhVFCyrg","2014-12-07T16:26:19.000Z","Weekend Update: Leslie Jones - Saturday Night Live","Weekend Update’s relationship expert Leslie Jones discusses the perils of dating men from a dating site for marijuana smokers, namely how it led her to take mushrooms. Aired 12/06/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1A5RDD3
James Franco: http://j.mp/1Bqr143
Colin Jost: http://j.mp/1A5RDDi
Nicki Minaj: http://j.mp/1A5RFLq
Season 40 Episode 8: http://j.mp/1A5SzaA
Bobby Moynihan: http://j.mp/1A5RGig
Leslie Jones: http://j.mp/1A5RGii
Michael Che: http://j.mp/1A5RGim
Weekend Update: Guests: http://j.mp/1A5REHo",66727,642,17,0,21,"PT3M42S"
"fUQ5iZcPMgM","2014-12-07T10:06:10.000Z","Politics Nation Cold Open - Saturday Night Live","Reverend Al Sharpton (Kenan Thompson) discusses the verdict of the Eric Garner case with Peter Dinello (Bobby Moynihan), a member of the Patrolmen's Benevolent Association.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",522058,1778,72,0,183,"PT4M36S"
"gYf-zcZ56Bk","2014-12-18T22:36:01.000Z","SNL Host Amy Adams Meets One Direction Under The Mistletoe","Amy Adams hosts Saturday Night Live with musical guest One Direction on December 20, 2014.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",1097168,15733,120,0,896,"PT1M2S"
"H450M84zj1s","2014-12-07T16:26:19.000Z","Weekend Update: Anthony Crispino - Saturday Night Live","The secondhand news correspondent Anthony Crispino (Bobby Moynihan) chats about the tree lighting hosted by The Rock and Old Yeller and the news that Bing Crosby is a rap-ist. Aired 12/06/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1A5RDD3
James Franco: http://j.mp/1Bqr143
Colin Jost: http://j.mp/1A5RDDi
Nicki Minaj: http://j.mp/1A5RFLq
Season 40 Episode 8: http://j.mp/1A5S7sV
Bobby Moynihan: http://j.mp/1A5RGig
Weekend Update: News: http://j.mp/1A5S8gE
Leslie Jones: http://j.mp/1A5RGii
Michael Che: http://j.mp/1A5RGim",17356,122,24,0,5,"PT3M50S"
"HfsEiuVonSQ","2014-12-14T19:24:08.000Z","Weekend Update: Part 2 - Saturday Night Live","Catch up on the headlines with Weekend Update anchors Colin Jost and Michael Che, including Cuba Gooding Jr.'s new role as O.J. Simpson and Queens being named a top tourist destination. A One Dimensional Female Character From a Male-Driven Comedy (Cecily Strong) and Jacob the Bar Mitzvah Boy (Vanessa Bayer) stop by. Aired 12/13/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1wPvoVf
Colin Jost: http://j.mp/1wvg395
Season 40 Episode 9: http://j.mp/1wPvpbG
Martin Freeman: http://j.mp/1wPw7FY
Weekend Update: News: http://j.mp/1wPvtbw
Michael Che: http://j.mp/1wPvrQP",15284,107,9,0,4,"PT7M38S"
"iqGTgkBHOMU","2014-12-21T01:08:58.000Z","Saturday Night Line: SNL Fans Answer One Direction Trivia","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",91098,953,25,0,179,"PT2M46S"
"iSBpvh4y_lU","2014-12-21T12:51:53.000Z","Singing Sisters (ft. Amy Adams Golden Globe® 2015 Winner)  - Saturday Night Live","When their Christmas wish expires, three women (Amy Adams, Kate McKinnon, Cecily Strong) return to their natural state.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",1223415,7453,294,0,294,"PT4M31S"
"J3a_zPW4DZk","2014-12-21T17:31:05.000Z","Weekend Update: Willie - Saturday Night Live","Michael Che's neighbor Willie (Kenan Thompson) tries to convince Che why the holidays are the best time of year with some of his favorite sayings. Aired 12/20/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/16FQWbl
Colin Jost: http://j.mp/1wbyNqr
Bobby Moynihan: http://j.mp/1wbySdF
Weekend Update: Guests: http://j.mp/1wbyOdU
Michael Che: http://j.mp/1wbyOe3
Amy Adams: http://j.mp/1wbyOun
Season 40 Episode 10: http://j.mp/1wbAOTr",12366,132,10,0,7,"PT3M8S"
"jWnP2jO06gc","2014-12-14T10:28:20.000Z","Sump'n Claus - Saturday Night Live","If you've been crossed off Santa's nice list, here comes Sump'n Claus (Kenan Thompson).

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",2863466,25795,361,0,1042,"PT3M48S"
"KjRYUxFmivk","2014-12-07T01:46:11.000Z","Saturday Night Line: SNL's Vanessa Bayer and Sasheer Zamata Play It's A Wrap","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",94769,142,22,0,10,"PT3M57S"
"kOPHkWcbSho","2014-12-21T12:45:37.000Z","Office Christmas Party (ft. Amy Adams Golden Globe® 2015 Winner) - Saturday Night Live","Everyone cuts loose during the office Christmas party, even Becky (Amy Adams) from payroll.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",1530708,6884,534,0,299,"PT2M57S"
